split	family	scenario	root	regime	center_distance	family_code	expert	budget	attempt_wall_us	accepted	execution_failure	gate_mismatch	terminal_wall_us
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-middle-v1	2	117.542	0	0	0	123.708
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-middle-v1	3	152.458	1	0	0	123.708
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-middle-v1	4	152.75	1	0	0	123.708
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-high-v1	0	48.584000000000003	0	0	0	123.708
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-high-v1	2	120.083	0	0	0	123.708
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-high-v1	3	155.208	1	0	0	123.708
training	ConditionedQuadratic	17	1.1619047619047618	0.26953125	0.23046875	0	conditioned-high-v1	4	155.5	1	0	0	123.708
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-low-v1	0	41.584000000000003	0	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-low-v1	2	112.958	0	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-low-v1	3	149.375	1	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-low-v1	4	148.375	1	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-middle-v1	0	45.501000000000005	0	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-middle-v1	2	118.917	0	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-middle-v1	3	154.875	1	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-middle-v1	4	155.084	1	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-high-v1	0	48.667000000000002	0	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-high-v1	2	122.25	0	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-high-v1	3	158	1	0	0	156
training	ConditionedQuadratic	18	1.2928571428571427	0.28515625	0.21484375	0	conditioned-high-v1	4	157.75	1	0	0	156
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-low-v1	0	39.415999999999997	0	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-low-v1	2	112.49999999999997	0	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-low-v1	3	148.583	1	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-low-v1	4	148.458	1	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-middle-v1	0	44.707999999999998	0	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-middle-v1	2	118.41600000000003	0	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-middle-v1	3	154.25	1	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-middle-v1	4	154.75	1	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-high-v1	0	48.042000000000002	0	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-high-v1	2	121.58300000000003	0	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-high-v1	3	157.625	1	0	0	155.5
training	ConditionedQuadratic	19	1.4238095238095236	0.30078125	0.19921875	0	conditioned-high-v1	4	157.792	1	0	0	155.5
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-low-v1	0	39.75	0	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-low-v1	2	113.084	0	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-low-v1	3	149.042	1	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-low-v1	4	149.375	1	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-middle-v1	0	43.873999999999995	0	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-middle-v1	2	117.374	0	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-middle-v1	3	154.042	1	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-middle-v1	4	153.25	1	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-high-v1	0	47.707999999999998	0	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-high-v1	2	120.95799999999997	0	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-high-v1	3	157.084	1	0	0	155.75
training	ConditionedQuadratic	20	1.5547619047619046	0.31640625	0.18359375	0	conditioned-high-v1	4	157	1	0	0	155.75
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-low-v1	0	40.001000000000005	0	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-low-v1	2	113.375	0	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-low-v1	3	149.125	1	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-low-v1	4	148.709	1	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-middle-v1	0	43.25	0	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-middle-v1	2	116.625	0	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-middle-v1	3	153.167	1	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-middle-v1	4	152.667	1	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-high-v1	0	47.207999999999998	0	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-high-v1	2	120.666	0	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-high-v1	3	157.375	1	0	0	155.542
training	ConditionedQuadratic	21	1.6857142857142855	0.33203125	0.16796875	0	conditioned-high-v1	4	157	1	0	0	155.542
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-low-v1	0	40.459000000000003	0	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-low-v1	2	113.791	0	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-low-v1	3	149.333	1	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-low-v1	4	149.625	1	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-middle-v1	0	42.418000000000006	0	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-middle-v1	2	115.751	0	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-middle-v1	3	152.291	1	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-middle-v1	4	151.75	1	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-high-v1	0	46.665999999999997	0	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-high-v1	2	120.49999999999997	0	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-high-v1	3	156.5	1	0	0	194.25
training	ConditionedQuadratic	22	1.8166666666666664	0.34765625	0.15234375	0	conditioned-high-v1	4	155.958	1	0	0	194.25
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-low-v1	0	40.542000000000002	0	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-low-v1	2	113.83399999999997	0	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-low-v1	3	149.917	1	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-low-v1	4	149.708	1	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-middle-v1	0	41.707999999999998	0	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-middle-v1	2	115.334	0	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-middle-v1	3	151.458	1	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-middle-v1	4	151.25	1	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-high-v1	0	46.375	0	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-high-v1	2	120.29100000000003	0	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-high-v1	3	155.917	1	0	0	155.542
training	ConditionedQuadratic	23	1.1857142857142857	0.36328125	0.13671875	0	conditioned-high-v1	4	155.458	1	0	0	155.542
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-low-v1	0	43.792000000000002	0	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-low-v1	2	112.91699999999997	0	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-low-v1	3	147.75	1	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-low-v1	4	145.041	1	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-middle-v1	0	41.040999999999997	0	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-middle-v1	2	114.33399999999997	0	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-middle-v1	3	147.916	1	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-middle-v1	4	148.208	1	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-high-v1	0	46.167000000000002	0	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-high-v1	2	117.91600000000003	0	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-high-v1	3	152.542	1	0	0	152
training	ConditionedQuadratic	24	1.3166666666666667	0.37890625	0.12109375	0	conditioned-high-v1	4	152.333	1	0	0	152
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-low-v1	0	41.251000000000005	0	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-low-v1	2	112.5	0	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-low-v1	3	146.959	1	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-low-v1	4	147.042	1	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-middle-v1	0	40.292000000000002	0	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-middle-v1	2	111.874	0	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-middle-v1	3	146.542	1	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-middle-v1	4	146.5	1	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-high-v1	0	45.667000000000002	0	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-high-v1	2	117.33399999999997	0	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-high-v1	3	152.167	1	0	0	152.125
training	ConditionedQuadratic	25	1.4476190476190476	0.39453125	0.10546875	0	conditioned-high-v1	4	151.583	1	0	0	152.125
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-low-v1	0	41.582999999999998	0	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-low-v1	2	112.95899999999997	0	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-low-v1	3	147.417	1	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-low-v1	4	147.292	1	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-middle-v1	0	39.790999999999997	0	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-middle-v1	2	111.458	0	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-middle-v1	3	146.375	1	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-middle-v1	4	145.5	1	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-high-v1	0	45.084000000000003	0	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-high-v1	2	117.25000000000003	0	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-high-v1	3	151.333	1	0	0	151.75
training	ConditionedQuadratic	26	1.5785714285714285	0.41015625	0.08984375	0	conditioned-high-v1	4	152.125	1	0	0	151.75
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-low-v1	0	41.626000000000005	0	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-low-v1	2	113.5	0	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-low-v1	3	147.834	1	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-low-v1	4	149.167	1	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-middle-v1	0	39.207999999999998	0	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-middle-v1	2	108.708	1	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-middle-v1	3	108.333	1	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-middle-v1	4	108.333	1	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-high-v1	0	44.75	0	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-high-v1	2	117.66699999999997	0	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-high-v1	3	150.959	1	0	0	152.5
training	ConditionedQuadratic	27	1.7095238095238094	0.42578125	0.07421875	0	conditioned-high-v1	4	150.75	1	0	0	152.5
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-low-v1	0	42.248999999999995	0	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-low-v1	2	114.83399999999997	0	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-low-v1	3	148.541	1	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-low-v1	4	150.5	1	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-middle-v1	0	38.707999999999998	0	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-middle-v1	2	109.625	1	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-middle-v1	3	107.875	1	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-middle-v1	4	107.709	1	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-high-v1	0	44.417000000000002	0	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-high-v1	2	116.375	0	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-high-v1	3	151.042	1	0	0	188.75
training	ConditionedQuadratic	28	1.8404761904761904	0.44140625	0.05859375	0	conditioned-high-v1	4	152.625	1	0	0	188.75
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-low-v1	0	42.540999999999997	0	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-low-v1	2	114.08300000000003	0	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-low-v1	3	150.083	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-low-v1	4	149.708	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-middle-v1	0	35.625	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-middle-v1	2	35.667000000000002	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-middle-v1	3	35.459000000000003	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-middle-v1	4	35.5	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-high-v1	0	44.125	0	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-high-v1	2	116.084	0	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-high-v1	3	151.541	1	0	0	152.041
training	ConditionedQuadratic	29	1.2095238095238094	0.45703125	0.04296875	0	conditioned-high-v1	4	152.625	1	0	0	152.041
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-low-v1	0	42.875	0	0	0	152.208
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-low-v1	2	115.62500000000003	0	0	0	152.208
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-low-v1	3	149.041	1	0	0	152.208
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-low-v1	4	149.166	1	0	0	152.208
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-middle-v1	0	35.25	1	0	0	152.208
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-middle-v1	2	35.042000000000002	1	0	0	152.208
training	ConditionedQuadratic	30	1.3404761904761904	0.47265625	0.02734375	0	conditioned-middle-v1	3	35	1	0	0	152.208
